ID,Customer Age,Churn,CHI Score,CHI Score,Support Cases,Support,SP,SP,Logins,Blog Articles,Views,Days
"1,921",31,-,97,18,0,0,0,0,8,0,100,64
"1,922",31,-,82,42,0,1,0,3,9,1,31,4
"1,923",31,-,131,36,0,0,0,0,3,1,169,0
"1,924",28,-,142,40,0,2,0,3,82,2,238,2
"1,925",18,-,214,5,1,1,3,0,33,5,410,0
"1,926",30,1.0,34,24,0,0,0,0,4,0,7,30
"1,927",28,-,205,17,0,0,0,0,143,2,7,0
"1,928",30,-,121,1,0,0,0,0,1,0,240,1
"1,929",28,-,7,40,0,0,0,0,0,0,30,31
"1,93",30,-,105,10,3,0,3,0,26,1,168,2
"1,931",31,-,110,1,0,0,0,0,17,1,92,3
"1,932",31,-,69,2,0,0,0,0,3,0,62,19
"1,933",30,-,290,68,4,3,2.8,0.3,22,1,276,0
"1,934",30,-,110,2,0,0,0,0,15,0,72,1
"1,935",30,-,179,62,1,1,2,1,21,6,6143,0
"1,936",30,-,161,5,0,0,0,0,8,0,2589,4
"1,937",25,-,118,3,0,0,0,0,7,0,14,1
"1,938",30,-,156,4,1,0,4,1,13,3,13,8
"1,939",30,-,185,18,1,1,3,0,57,6,396,0
"1,94",4,-,25,10,0,0,0,0,24,0,0,11
"1,941",30,-,205,30,1,1,3,3,39,0,2386,0
"1,942",30,-,194,6,0,0,0,0,45,8,363,0
"1,943",24,-,89,29,0,0,0,0,17,2,1,0
"1,944",1,-,0,0,0,0,0,0,0,0,0,0
"1,945",30,-,35,18,0,1,0,3,0,0,0,6
"1,946",28,-,54,8,0,0,0,0,0,0,6,31
"1,947",27,1.0,86,0,0,0,0,0,3,0,0,17
"1,948",30,-,88,6,0,0,0,0,3,0,60,85
"1,949",30,-,157,0,0,1,0,3,10,0,61,1
"1,95",28,-,119,41,0,0,0,0,7,1,1,10
"1,951",30,-,0,0,0,0,0,0,0,0,0,31
"1,952",29,-,191,4,0,1,0,3,38,9,40,13
"1,953",28,-,0,0,0,0,0,0,0,0,0,31
"1,954",30,-,141,1,4,2,3,0,11,0,9,0
"1,955",29,-,122,8,0,0,0,0,1,0,137,11
"1,956",30,-,77,49,0,0,0,0,14,1,99,5
"1,957",28,-,149,1,1,1,3,3,16,0,289,5
"1,958",21,-,118,1,0,0,0,0,45,0,505,4
"1,959",29,-,142,1,0,0,0,0,38,1,0,2
"1,96",30,-,188,14,0,0,0,0,7,1,514,0
"1,961",27,1.0,89,53,0,0,0,0,8,4,86,5
"1,962",30,-,80,10,0,0,0,0,16,0,91,9
"1,963",15,-,53,15,0,0,0,0,2,0,0,0
"1,964",22,-,14,11,0,0,0,0,0,0,1,6
"1,965",30,-,162,14,1,1,3,3,12,1,97,0
"1,966",30,-,79,10,1,0,3,0,4,0,13,25
"1,967",30,-,149,2,2,2,3,3,31,7,1789,3
"1,968",30,-,89,2,0,1,0,2,22,0,67,3
"1,969",29,-,118,3,0,0,0,0,34,2,80,5
"1,97",15,-,132,0,1,0,3,0,23,0,27,3
"1,971",30,-,0,113,0,0,0,0,23,0,69,7
"1,972",30,-,176,13,0,0,0,0,40,13,768,0
"1,973",30,-,234,3,1,2,3,0,2,2,1044,2
"1,974",30,-,184,2,1,0,3,0,4,11,356,0
"1,975",24,1.0,77,17,2,1,3,0,29,0,120,6
"1,976",30,-,135,18,1,0,2,0,52,3,387,2
"1,977",29,-,79,62,0,0,0,0,15,2,55,3
"1,978",27,-,186,19,0,0,0,0,84,1,1922,1
"1,979",29,-,24,8,0,0,0,0,0,0,0,31
"1,98",30,-,92,1,0,0,0,0,10,1,64,2
"1,981",29,-,128,0,0,1,0,3,1,0,3,7
"1,982",28,-,40,25,0,0,0,0,4,0,1,31
"1,983",29,-,145,34,0,1,0,2,9,2,48,0
"1,984",30,-,116,12,0,0,0,0,27,0,70,5
"1,985",30,-,145,36,0,0,0,0,3,1,308,7
"1,986",28,-,97,1,0,0,0,0,2,0,12,2
"1,987",24,1.0,0,0,0,0,0,0,0,0,38,31
"1,988",23,-,128,33,0,0,0,0,11,1,38,2
"1,989",30,-,51,33,0,0,0,0,4,0,7,30
"1,99",29,-,112,39,0,0,0,0,7,2,58,4
"1,991",28,-,199,7,0,1,0,3,17,3,503,0
"1,992",28,1.0,69,7,1,1,4,1,42,0,68,0
"1,993",12,-,59,10,0,0,0,0,5,0,54,13
"1,994",29,-,76,15,0,0,0,0,5,0,764,2
"1,995",29,-,157,26,0,0,0,0,124,1,5,1
"1,996",30,-,80,0,0,0,0,0,0,0,40,31
"1,997",10,1.0,130,15,2,2,3,0.3,35,0,0,0
"1,998",28,-,212,14,0,1,0,3,3,4,11604,0
"1,999",29,-,36,29,0,0,0,0,0,0,55,31
2,26,-,71,35,0,0,0,0,8,0,560,31
"2,001",29,-,134,36,0,0,0,0,7,3,215,19
"2,002",30,-,117,11,1,1,3,3,181,0,12,0
"2,003",27,1.0,62,13,0,0,0,0,4,0,104,31
"2,004",30,-,100,4,0,0,0,0,13,1,1,14
"2,005",29,-,47,19,0,0,0,0,29,0,34,5
"2,006",30,-,81,10,0,0,0,0,4,0,8,3
"2,007",28,-,34,1,0,0,0,0,0,0,88,31
"2,008",30,-,96,18,0,0,0,0,16,0,82,31
"2,009",29,-,132,59,0,0,0,0,2,1,106,30
"2,01",30,-,204,3,1,0,3,0,92,4,982,0
"2,011",30,1.0,0,0,0,0,0,0,2,0,0,74
"2,012",29,-,78,10,2,2,3,3,15,0,203,3
"2,013",15,-,71,15,1,1,3,3,25,0,28,0
"2,014",29,-,167,29,0,2,0,2.5,26,2,85,0
"2,015",28,-,74,49,0,0,0,0,10,3,17,17
"2,016",28,-,137,33,1,1,4,4,19,2,108,1
"2,017",30,-,139,70,0,0,0,0,16,1,581,21
"2,018",30,-,103,4,0,0,0,0,5,0,19,11
"2,019",29,-,198,8,0,3,0,3,21,3,1467,0
"2,02",28,-,111,8,0,0,0,0,12,0,295,1
"2,021",25,-,204,10,2,1,2,1,52,5,139,0
"2,022",26,-,90,15,0,0,0,0,7,0,4779,9
"2,023",29,-,149,2,0,0,0,0,26,2,58,30
"2,024",29,-,213,0,0,0,0,0,13,2,44,1
"2,025",28,-,18,15,0,0,0,0,0,0,4634,31
"2,026",30,-,136,1,1,1,3,3,12,0,470,3
"2,027",28,-,129,20,0,0,0,0,13,1,176,11
"2,028",29,-,100,13,0,0,0,0,1,1,52,55
"2,029",29,-,184,10,0,0,0,0,26,1,187,0
"2,03",28,-,79,51,0,0,0,0,4,2,15,30
"2,031",29,-,153,7,0,1,0,3,59,1,18,4
"2,032",29,-,107,32,1,1,3,0,15,0,4,0
"2,033",29,-,100,42,1,0,3,0,19,0,134,85
"2,034",28,-,148,2,0,0,0,0,3,2,10,3
"2,035",28,-,81,19,0,0,0,0,6,0,12,1
"2,036",29,-,144,2,1,1,3,3,17,1,240,0
"2,037",29,-,100,47,0,0,0,0,20,2,29,0
"2,038",29,-,10,1,0,0,0,0,1,0,0,4
"2,039",29,-,173,11,0,0,0,0,3,1,145,4
"2,04",20,-,224,4,4,4,2.5,2.5,184,0,1686,0
"2,041",29,-,125,14,0,0,0,0,37,0,40,3
"2,042",29,-,146,9,2,1,3,0,35,1,256,0
"2,043",29,-,72,11,0,0,0,0,39,0,11,0
"2,044",29,-,186,9,0,0,0,0,10,1,531,0
"2,045",29,-,137,25,0,0,0,0,22,0,104,0
"2,046",29,-,108,11,0,0,0,0,2,0,2662,4
"2,047",29,-,0,0,0,0,0,0,0,0,39,31
"2,048",29,-,68,24,0,0,0,0,0,1,1657,2
"2,049",28,-,125,1,0,0,0,0,47,0,679,2
"2,05",29,-,202,1,0,0,0,0,44,4,1699,0
"2,051",29,-,47,27,0,1,0,3,4,1,3,2
"2,052",29,-,90,65,0,0,0,0,1,1,54,1
"2,053",28,-,151,71,0,0,0,0,8,1,11,30
"2,054",29,-,231,11,3,2,3,0,23,0,15,0
"2,055",29,-,125,2,0,0,0,0,4,0,264,0
"2,056",29,-,149,26,0,0,0,0,1,0,625,3
"2,057",23,-,91,62,0,0,0,0,0,1,606,6
"2,058",29,-,185,25,0,0,0,0,34,1,140,3
"2,059",29,-,55,10,0,0,0,0,10,0,0,3
"2,06",29,-,136,14,0,0,0,0,19,0,158,1
"2,061",26,-,81,1,0,0,0,0,2,0,133,9
"2,062",29,-,0,0,0,0,0,0,0,0,0,31
"2,063",29,-,174,12,0,5,0,2.8,45,2,73,0
"2,064",29,-,80,12,1,0,3,0,11,0,20,0
"2,065",27,-,151,8,1,1,3,3,42,1,7,5
"2,066",29,-,126,20,0,0,0,0,17,0,49,4
"2,067",29,-,109,1,0,0,0,0,2,0,290,12
"2,068",29,-,22,52,0,0,0,0,10,0,171,32
"2,069",29,-,42,22,0,0,0,0,48,0,2,0
"2,07",29,-,0,12,0,0,0,0,2,0,0,18
"2,071",29,-,88,6,0,0,0,0,4,0,0,25
"2,072",29,-,215,10,1,1,3,3,65,0,2093,0
"2,073",25,1.0,152,14,0,0,0,0,5,2,512,0
"2,074",26,-,6,6,0,0,0,0,0,0,15,31
"2,075",22,-,142,13,0,0,0,0,31,0,24,2
"2,076",29,-,29,69,0,0,0,0,0,0,19,31
"2,077",28,1.0,13,4,0,0,0,0,0,0,2,30
"2,078",28,-,31,54,0,0,0,0,8,0,18,1
"2,079",29,-,74,10,0,0,0,0,1,0,5,113
"2,08",29,-,4,25,0,0,0,0,0,0,76,31
"2,081",28,-,88,0,1,1,3,3,170,1,62,0
"2,082",28,1.0,5,25,0,0,0,0,1,0,0,14
"2,083",28,-,145,27,1,0,3,0,48,2,1671,0
"2,084",21,1.0,5,5,0,0,0,0,2,0,1,30
"2,085",14,-,125,0,1,1,3,3,15,0,380,19
"2,086",29,-,101,27,0,0,0,0,4,1,24,4
"2,087",29,-,74,46,0,0,0,0,3,1,443,6
"2,088",28,-,160,8,0,0,0,0,69,1,163,0
"2,089",28,-,55,8,0,0,0,0,4,0,0,3
"2,09",29,-,182,3,0,0,0,0,69,1,316,1
"2,091",29,-,39,0,0,0,0,0,1,0,0,11
"2,092",29,-,67,1,0,0,0,0,11,0,25,19
"2,093",28,-,65,1,0,0,0,0,0,0,4,31
"2,094",27,-,28,5,0,0,0,0,3,0,270,4
"2,095",28,-,186,11,1,0,3,0,168,1,8,0
"2,096",26,-,31,26,0,0,0,0,2,0,13,84
"2,097",29,-,29,1,0,0,0,0,18,0,1,3
"2,098",28,-,37,33,0,0,0,0,5,0,40,2
"2,099",28,-,75,0,0,0,0,0,1,0,0,10
"2,1",28,-,126,6,0,0,0,0,26,4,263,7
"2,101",29,-,124,7,0,0,0,0,13,0,22,24
"2,102",16,-,225,52,1,1,3,3,62,2,354,2
"2,103",23,-,120,27,0,0,0,0,7,1,158,6
"2,104",29,-,63,7,0,0,0,0,12,0,0,31
"2,105",7,-,66,3,0,0,0,0,5,3,14,5
"2,106",28,-,115,37,0,0,0,0,21,2,0,0
"2,107",28,-,69,29,0,0,0,0,4,0,149,29
"2,108",28,-,3,3,0,0,0,0,0,0,8,31
"2,109",25,-,215,8,1,1,3,0,42,0,103,1
"2,11",20,-,50,0,1,1,3,0,16,0,1,20
"2,111",20,-,230,19,2,1,3,0,28,2,482,1
"2,112",20,-,107,10,0,3,0,3,0,0,191,5
"2,113",20,-,129,26,0,0,0,0,4,1,121,1
"2,114",19,-,224,14,2,1,3,0,63,2,467,0
"2,115",21,-,84,21,0,0,0,0,2,2,5,8
"2,116",19,-,66,9,0,0,0,0,22,0,12,0
"2,117",14,1.0,72,0,0,0,0,0,24,0,23,0
"2,118",20,-,44,37,1,0,3,0,31,0,8,1
"2,119",20,-,89,57,0,0,0,0,4,2,646,31
"2,12",20,1.0,0,0,0,0,0,0,0,0,0,31
"2,121",20,-,147,30,0,0,0,0,88,3,24,3
"2,122",21,-,60,1,0,0,0,0,0,0,61,10
"2,123",21,-,149,18,0,0,0,0,2,2,244,1
"2,124",21,-,87,5,0,0,0,0,7,0,11,1
"2,125",2,-,0,0,0,0,0,0,0,0,0,0
"2,126",17,-,94,5,0,0,0,0,5,0,403,4
"2,127",19,-,152,3,1,1,3,3,18,1,40,1
"2,128",21,-,221,66,0,0,0,0,148,6,1215,1
"2,129",21,-,179,1,1,0,3,0,35,2,270,1
"2,13",20,-,136,2,3,2,3,0,39,2,45,0
"2,131",20,-,163,20,0,1,0,3,17,6,259,0
"2,132",21,-,170,0,1,1,3,3,15,3,46,0
"2,133",21,-,118,0,0,0,0,0,2,0,320,0
"2,134",20,-,120,0,0,0,0,0,4,0,250,25
"2,135",21,-,76,48,0,0,0,0,3,1,31,9
"2,136",19,-,68,21,1,4,3,0.3,9,0,15,1
"2,137",21,-,211,6,3,1,2.3,0.2,56,5,178,3
"2,138",20,-,131,15,0,0,0,0,148,1,14,9
"2,139",21,-,68,68,0,0,0,0,12,1,0,31
"2,14",7,-,1,1,0,0,0,0,0,0,0,5
"2,141",21,-,138,11,0,0,0,0,80,0,690,12
"2,142",21,-,205,28,1,1,3,0,44,0,484,0
"2,143",21,-,91,2,0,0,0,0,1,3,7,14
"2,144",19,-,28,1,0,0,0,0,0,0,11,31
"2,145",21,-,148,12,1,2,0,3,19,3,1145,6
"2,146",20,-,120,15,0,1,0,0,24,0,16,2
"2,147",21,-,82,46,1,1,3,3,12,0,23,31
"2,148",21,-,0,0,0,0,0,0,0,0,45,31
"2,149",21,-,145,29,0,0,0,0,20,12,15,2
"2,15",21,-,158,30,0,0,0,0,3,0,225,3
"2,151",15,-,75,2,0,0,0,0,3,0,98,3
"2,152",21,-,34,27,0,0,0,0,0,0,174,0
"2,153",19,-,155,8,0,2,0,3,59,10,0,0
"2,154",21,-,90,16,0,0,0,0,5,2,0,5
"2,155",21,-,7,3,0,0,0,0,0,0,1,33
"2,156",19,-,0,0,0,0,0,0,0,0,0,31
"2,157",18,-,20,26,0,0,0,0,3,0,1,24
"2,158",20,-,145,0,0,1,0,3,8,0,84,0
"2,159",21,-,150,10,0,0,0,0,21,1,129,0
"2,16",21,-,48,1,0,0,0,0,0,0,72,31
"2,161",21,-,193,7,0,0,0,0,39,0,198,1
"2,162",20,-,118,108,6,5,2.7,2.7,113,0,0,3
"2,163",21,-,126,10,0,0,0,0,25,0,187,2
"2,164",20,-,40,0,0,0,0,0,27,0,0,5
"2,165",20,-,165,15,4,8,3,0,65,0,4,2
"2,166",21,1.0,0,0,0,0,0,0,0,0,0,31
"2,167",19,-,116,25,0,0,0,0,8,0,54,27
"2,168",21,-,213,1,0,1,0,3,115,0,4437,0
"2,169",20,-,95,0,0,0,0,0,1,0,75,4
"2,17",20,-,95,0,0,0,0,0,3,0,3,35
"2,171",20,-,42,2,0,0,0,0,13,0,0,2
"2,172",21,-,45,11,0,0,0,0,5,0,2,5
"2,173",19,-,88,36,0,0,0,0,33,2,25,23
"2,174",21,-,66,11,0,0,0,0,10,0,332,12
"2,175",20,-,161,3,0,0,0,0,11,2,28,1
"2,176",21,-,98,1,0,1,0,3,7,0,171,28
"2,177",20,-,158,14,0,1,0,3,29,2,147,0
"2,178",20,-,253,8,3,1,2.7,0.3,23,1,914,0
"2,179",14,1.0,60,25,0,0,0,0,0,0,67,31
"2,18",12,-,62,62,0,0,0,0,73,4,23,2
"2,181",21,-,81,1,1,1,3,3,4,0,200,29
"2,182",21,-,86,4,0,0,0,0,4,5,0,17
"2,183",2,-,0,0,0,0,0,0,0,0,0,0
"2,184",21,-,172,2,0,0,0,0,26,2,601,0
"2,185",19,-,162,12,0,0,0,0,3,1,181,0
"2,186",20,-,235,0,0,4,0,3,7,0,2656,0
"2,187",21,-,99,2,0,0,0,0,5,0,214,9
"2,188",19,-,116,12,1,4,3,0,7,0,53,3
"2,189",21,1.0,37,0,0,0,0,0,0,0,20,31
"2,19",20,-,163,10,1,1,3,3,69,0,5,0
"2,191",20,-,141,0,1,2,3,0,28,0,407,1
"2,192",14,1.0,100,1,0,0,0,0,7,1,0,3
"2,193",17,-,26,31,0,2,0,2.5,2,0,1801,3
"2,194",17,-,178,18,0,0,0,0,12,2,291,2
"2,195",20,-,137,21,0,0,0,0,24,5,660,2
"2,196",19,-,86,40,0,1,0,0,64,0,2,0
"2,197",21,-,103,3,1,1,2,2,87,0,0,0
"2,198",20,-,55,0,0,0,0,0,17,0,2,11
"2,199",20,-,56,50,0,0,0,0,5,1,93,4
"2,2",20,-,120,0,0,0,0,0,4,0,0,4
"2,201",17,-,239,11,0,0,0,0,42,5,402,0
"2,202",13,-,81,7,0,0,0,0,3,0,732,32
"2,203",20,-,154,17,5,2,2.8,0.3,64,3,501,0
"2,204",19,-,129,40,0,0,0,0,11,0,97,1
"2,205",19,-,80,13,1,1,3,3,18,0,13,1
"2,206",20,-,137,5,0,3,0,3,15,0,707,0
"2,207",36,-,31,1,0,0,0,0,1,0,105,10
"2,208",35,-,84,1,0,0,0,0,26,0,2741,0
"2,209",36,-,160,10,0,0,0,0,38,0,107,0
"2,21",35,-,216,18,1,0,3,0,81,1,207,0
"2,211",35,-,80,0,0,0,0,0,1,0,0,36
"2,212",36,1.0,80,22,0,0,0,0,8,0,21,20
"2,213",35,-,41,40,1,1,3,3,2,0,7,31
"2,214",34,-,83,26,0,0,0,0,7,1,22,10
"2,215",36,-,60,10,0,0,0,0,17,0,0,7
"2,216",34,-,159,35,0,0,0,0,4,1,5,3
"2,217",35,-,160,5,5,0,3,0,25,1,7,1
"2,218",35,-,74,34,0,0,0,0,8,0,7,31
"2,219",35,-,80,66,0,0,0,0,10,0,17,31
"2,22",34,-,90,3,2,1,3,0,73,0,147,0
"2,221",35,-,208,4,0,0,0,0,32,1,10,0
"2,222",35,-,122,2,0,0,0,0,34,0,70,0
"2,223",36,-,135,16,0,3,0,3,95,1,386,1
"2,224",36,-,31,0,0,0,0,0,31,0,0,7
"2,225",35,-,125,13,0,0,0,0,1,0,1345,5
"2,226",36,-,180,15,0,0,0,0,94,0,1911,1
"2,227",35,-,213,1,0,1,0,3,37,1,655,1
"2,228",31,-,120,0,0,0,0,0,15,0,13,2
"2,229",35,-,112,24,0,0,0,0,4,0,24,31
"2,23",35,-,178,36,0,0,0,0,8,2,658,3
"2,231",34,-,32,1,0,0,0,0,0,0,13,31
"2,232",34,-,171,36,2,2,3,3,52,1,63,1
"2,233",35,-,150,0,0,0,0,0,2,0,40,14
"2,234",35,-,150,18,0,0,0,0,25,12,22,1
"2,235",35,-,0,0,0,0,0,0,0,0,0,31
"2,236",33,-,143,10,0,1,0,3,12,0,0,6
"2,237",35,-,201,18,0,0,0,0,16,2,424,6
"2,238",32,-,183,8,0,1,0,3,111,1,23,0
"2,239",33,-,70,69,1,1,3,3,14,1,0,31
"2,24",35,-,0,15,0,0,0,0,0,0,13,31
"2,241",35,-,80,0,1,1,3,3,6,0,281,28
"2,242",35,-,61,71,0,0,0,0,12,3,46,7
"2,243",34,-,102,1,0,0,0,0,15,0,24,14
"2,244",35,-,16,38,0,0,0,0,0,0,3,31
"2,245",35,-,5,10,0,0,0,0,0,0,176,24
"2,246",35,-,160,11,1,0,2,0,34,0,79,3
"2,247",14,-,0,23,0,0,0,0,35,0,0,1
"2,248",35,-,81,15,0,0,0,0,12,0,53,31
"2,249",27,1.0,76,10,1,1,2,2,5,0,16,25
"2,25",34,-,28,0,1,1,3,3,32,0,0,1
"2,251",35,-,150,5,2,1,2.5,0.5,11,0,93,2
"2,252",35,-,33,0,0,0,0,0,2,0,0,31
"2,253",52,-,165,36,0,0,0,0,12,1,88,14
"2,254",35,-,135,6,0,0,0,0,10,4,948,0
"2,255",35,-,0,0,0,0,0,0,0,0,5,31
"2,256",35,-,154,4,0,0,0,0,2,0,101,0
"2,257",35,-,101,1,0,0,0,0,13,0,5,1
"2,258",35,-,166,3,0,0,0,0,12,1,1601,3
"2,259",35,-,87,0,0,0,0,0,23,0,31,13
"2,26",35,-,86,1,0,0,0,0,4,0,7,0
"2,261",35,-,84,40,0,0,0,0,13,0,68,16
"2,262",34,-,66,40,0,0,0,0,4,0,0,6
"2,263",34,-,80,35,0,0,0,0,2,0,2,31
"2,264",34,-,115,8,0,0,0,0,1,0,177,0
"2,265",35,-,36,0,0,0,0,0,17,0,0,36
"2,266",35,-,67,1,0,0,0,0,2,0,11,2
"2,267",32,-,173,9,1,1,3,3,10,1,372,2
"2,268",34,-,57,11,0,0,0,0,5,0,0,5
"2,269",35,-,82,36,0,0,0,0,12,0,95,31
"2,27",34,-,105,62,0,0,0,0,0,1,8,11
"2,271",33,-,81,34,0,0,0,0,20,0,51,31
"2,272",33,-,93,11,0,0,0,0,6,0,68,2
"2,273",34,-,91,34,0,0,0,0,7,1,40,3
"2,274",34,-,149,15,0,0,0,0,2,1,93,0
"2,275",34,-,91,0,0,0,0,0,6,0,542,31
"2,276",14,-,178,7,0,1,0,3,40,1,49,0
"2,277",16,-,7,3,0,0,0,0,0,0,0,31
"2,278",34,-,60,9,0,0,0,0,2,0,0,3
"2,279",35,-,66,2,0,0,0,0,0,0,106,31
"2,28",35,-,88,38,0,0,0,0,21,3,0,5
"2,281",34,-,20,25,0,0,0,0,2,0,0,103
"2,282",31,-,139,27,0,0,0,0,6,4,1725,3
"2,283",34,-,273,73,2,1,3,0.3,9,4,2744,0
"2,284",34,-,81,24,0,0,0,0,4,0,30,31
"2,285",34,-,125,80,0,0,0,0,21,0,107,2
"2,286",34,-,10,0,0,0,0,0,0,0,0,31
"2,287",34,-,227,7,5,5,2.8,2.8,11,4,27768,0
"2,288",34,-,95,0,0,0,0,0,0,0,213,31
"2,289",34,-,30,10,0,0,0,0,0,0,1174,31
"2,29",32,-,160,0,0,0,0,0,26,0,74,4
"2,291",34,-,151,12,2,1,3,0,50,0,287,0
"2,292",32,-,69,49,0,0,0,0,18,0,10,2
"2,293",34,-,162,21,2,2,3,0,27,2,1536,5
"2,294",9,-,183,7,9,1,2.9,0.1,87,3,16,0
"2,295",28,-,31,37,0,0,0,0,1,0,28,17
"2,296",33,1.0,0,0,0,0,0,0,0,0,0,31
"2,297",33,-,59,24,1,1,3,3,15,0,1,24
"2,298",34,-,206,15,1,4,3,0,10,1,1118,0
"2,299",34,-,149,0,1,1,3,3,12,2,57,1
"2,3",33,-,141,10,0,0,0,0,2,0,2,5
"2,301",34,-,56,38,0,0,0,0,8,0,412,53
"2,302",34,-,136,1,0,0,0,0,5,1,154,0
"2,303",33,-,138,3,3,3,3,3,40,7,8,1
"2,304",34,-,145,5,0,2,0,3,9,0,195,5
"2,305",34,-,125,36,0,0,0,0,2,1,266,0
"2,306",34,-,20,0,0,0,0,0,0,0,0,31
"2,307",32,-,135,15,1,1,3,3,2,0,114,1
"2,308",34,-,134,37,0,0,0,0,3,1,254,0
"2,309",34,-,118,38,1,1,3,0,3,1,27,2
"2,31",46,-,87,2,0,0,0,0,13,0,0,0
"2,311",34,-,137,14,1,1,3,3,14,1,75,1
"2,312",1,-,0,0,0,0,0,0,0,0,0,0
"2,313",34,-,97,55,0,0,0,0,2,1,280,38
"2,314",34,-,192,1,0,0,0,0,2,1,717,7
"2,315",34,-,94,25,0,0,0,0,0,0,7,30
"2,316",32,1.0,17,0,0,0,0,0,3,0,0,13
"2,317",34,-,125,77,3,1,3,0,63,6,168,0
"2,318",34,-,87,1,0,0,0,0,4,0,31,1
"2,319",33,-,183,2,0,2,0,3,61,1,52,2
"2,32",29,-,130,15,0,0,0,0,13,0,14,0
"2,321",34,-,153,6,1,1,2,2,15,6,17,3
"2,322",32,-,62,11,0,0,0,0,0,0,0,7
"2,323",34,-,193,1,1,1,3,3,34,2,32,0
"2,324",23,-,148,9,0,0,0,0,32,1,166,1
"2,325",33,-,106,10,0,1,0,2,13,0,651,4
"2,326",34,-,77,10,0,0,0,0,7,0,9,27
"2,327",32,-,172,13,0,0,0,0,123,2,30,0
"2,328",34,-,175,15,1,0,2,1,130,0,411,1
"2,329",34,-,112,1,1,1,2,2,20,0,5,8
"2,33",34,-,78,50,0,0,0,0,42,1,15,0
"2,331",33,-,95,2,0,0,0,0,3,2,0,1
"2,332",28,-,87,0,0,0,0,0,2,0,41,31
"2,333",34,-,32,1,0,0,0,0,18,0,0,6
"2,334",33,-,89,64,1,1,3,3,22,3,156,2
"2,335",32,-,120,14,0,5,0,3,5,0,7267,0
"2,336",22,-,193,13,0,1,0,3,14,3,75,0
"2,337",20,-,116,46,0,0,0,0,14,0,10,31
"2,338",19,-,128,1,0,0,0,0,11,0,92,0
"2,339",20,-,180,3,3,2,3,0,50,0,753,0
"2,34",5,-,42,37,2,2,3,3,6,0,4,15
"2,341",5,-,174,30,3,1,3,3,48,0,0,0
"2,342",17,-,184,58,2,1,3.5,0.5,153,0,55,2
"2,343",20,-,77,26,0,0,0,0,1,0,26,21
"2,344",19,1.0,88,0,0,0,0,0,0,0,216,31
"2,345",16,-,148,33,0,0,0,0,14,1,28,0
"2,346",20,-,125,15,0,0,0,0,8,0,482,2
"2,347",20,-,49,21,0,0,0,0,2,0,0,3
"2,348",19,-,172,34,1,1,3,3,42,1,593,0
"2,349",20,-,31,9,0,0,0,0,0,0,26,30
"2,35",19,-,146,45,0,0,0,0,4,3,42,0
"2,351",20,-,101,15,0,0,0,0,3,0,11,30
"2,352",17,-,94,3,0,0,0,0,21,1,0,18
"2,353",20,-,173,1,2,2,3,3,21,1,515,0
"2,354",20,-,183,9,3,3,3,3,37,1,990,3
"2,355",19,-,66,15,0,0,0,0,4,0,43,10
"2,356",14,-,122,2,0,0,0,0,8,1,70,1
"2,357",12,1.0,162,18,0,0,0,0,57,1,170,1
"2,358",19,-,104,10,1,1,2,2,84,0,8,7
"2,359",20,-,93,9,0,0,0,0,27,0,274,4
"2,36",20,-,72,10,1,1,3,3,7,0,15,7
"2,361",17,-,0,0,0,0,0,0,0,0,4,31
"2,362",20,-,164,15,0,2,0,3,10,1,24,0
"2,363",19,-,198,2,0,0,0,0,10,4,125,3
"2,364",19,-,31,1,0,0,0,0,0,0,2,31
"2,365",20,-,79,1,0,0,0,0,1,0,1647,2
"2,366",19,-,230,9,0,0,0,0,53,8,865,0
"2,367",19,-,164,14,2,2,3,3,43,1,323,0
"2,368",20,-,101,0,0,0,0,0,2,0,95,4
"2,369",10,-,170,10,4,1,3,0,8,0,434,0
"2,37",20,-,230,10,0,1,0,3,14,15,156,0
"2,371",19,1.0,0,0,0,0,0,0,0,0,2,31
"2,372",20,-,102,36,0,0,0,0,25,2,19,4
"2,373",9,-,240,30,2,1,3,0,135,1,382,0
"2,374",20,-,146,0,1,1,3,3,0,1,138,3
"2,375",19,-,109,0,0,0,0,0,9,0,53,5
"2,376",17,-,168,19,1,0,3,1,7,1,126,0
"2,377",20,-,85,1,0,0,0,0,4,0,2,2
"2,378",20,-,88,38,0,0,0,0,10,1,129,4
"2,379",19,-,27,2,0,0,0,0,20,0,0,0
"2,38",20,-,176,14,0,0,0,0,4,1,59,23
"2,381",19,-,109,38,0,0,0,0,5,2,4,12
"2,382",20,-,121,1,4,4,2.8,2.8,8,0,85,0
"2,383",19,-,114,3,0,0,0,0,9,0,23,1
"2,384",20,-,78,37,0,0,0,0,3,2,81,0
"2,385",19,-,191,9,2,2,3,3,87,1,56,1
"2,386",11,-,163,15,0,0,0,0,0,1,42,1
"2,387",20,-,150,5,0,0,0,0,4,3,195,2
"2,388",20,-,136,2,2,1,3,0,8,1,218,3
"2,389",19,-,89,7,1,1,3,3,10,0,36,5
"2,39",19,-,126,9,0,1,0,0,2,1,0,6
"2,391",19,-,135,17,0,1,0,2,38,0,259,0
"2,392",19,-,70,0,0,0,0,0,2,0,137,1
"2,393",20,-,215,7,6,2,3,0,78,2,462,0
"2,394",20,-,90,39,0,0,0,0,5,2,32,2
"2,395",18,-,132,2,1,2,3,0,11,0,193,2
"2,396",18,-,110,12,0,0,0,0,3,0,301,0
